Unnamed: 0,Age,Sex,Job,Saving_accounts,Checking_account,Credit_amount,Duration,Default,Credit_per_Duration,Housing_own,Housing_rent,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Credit_Amount_Bin,Credit_Duration_Product,Age_Group_Label
295,26,0,1,0,1,9960,48,1,207.5,True,False,False,False,False,True,False,False,False,0,478080,0
298,43,1,1,0,3,2515,18,0,139.72222222222223,True,False,False,False,False,True,False,False,False,2,45270,1
299,32,1,1,3,1,2745,21,0,130.71428571428572,True,False,False,False,False,True,False,False,False,2,57645,0
300,54,0,0,0,3,672,6,0,112.0,True,False,True,False,False,False,False,False,False,1,4032,1
301,42,0,1,0,1,3804,36,0,105.66666666666669,True,False,False,False,False,False,True,False,False,2,136944,1
302,37,1,1,4,2,1344,24,0,56.0,True,False,True,False,False,False,False,False,False,1,32256,0
303,49,1,1,0,0,1038,10,0,103.8,True,False,True,False,False,False,False,False,False,1,10380,1
304,44,1,1,2,3,10127,48,1,210.97916666666663,False,False,True,False,False,False,False,False,False,3,486096,1
305,33,1,1,3,3,1543,6,0,257.1666666666667,True,False,False,False,False,True,False,False,False,1,9258,0
307,33,1,1,1,0,727,12,0,60.583333333333336,True,False,False,False,False,False,True,False,False,1,8724,0
308,24,0,1,0,1,1237,8,0,154.625,True,False,False,False,False,True,False,False,False,1,9896,3
309,22,1,1,0,1,276,9,0,30.666666666666668,False,True,True,False,False,False,False,False,False,1,2484,3
310,40,1,0,4,1,5381,48,1,112.10416666666669,False,False,False,False,False,False,False,False,True,0,258288,1
311,25,1,1,1,3,5511,24,1,229.625,True,False,False,False,False,True,False,False,False,0,132264,0
312,26,0,1,0,2,3749,24,0,156.20833333333334,True,False,False,False,False,True,False,False,False,2,89976,0
313,25,1,1,0,1,685,12,0,57.083333333333336,True,False,True,False,False,False,False,False,False,1,8220,0
314,29,1,1,4,2,1494,4,0,373.5,True,False,True,False,False,False,False,False,False,1,5976,0
315,31,1,1,0,0,2746,36,0,76.27777777777777,True,False,False,False,False,True,False,False,False,2,98856,0
316,38,1,1,0,0,708,12,0,59.0,True,False,False,False,False,True,False,False,False,1,8496,0
317,48,0,1,4,1,4351,24,0,181.29166666666663,True,False,False,False,False,True,False,False,False,2,104424,1
318,32,1,1,0,3,701,12,0,58.41666666666666,True,False,False,False,True,False,False,False,False,1,8412,0
319,27,0,1,0,0,3643,15,0,242.86666666666667,True,False,False,False,False,True,False,False,False,2,54645,0
320,28,1,1,0,1,4249,30,0,141.63333333333333,True,False,True,False,False,False,False,False,False,2,127470,0
321,32,1,1,0,0,1938,24,0,80.75,True,False,False,False,False,False,True,False,False,1,46512,0
322,34,1,1,0,0,2910,24,0,121.25,False,False,True,False,False,False,False,False,False,2,69840,0
323,28,1,1,3,0,2659,18,0,147.72222222222223,True,False,False,False,False,True,False,False,False,2,47862,0
324,36,0,1,0,3,1028,18,0,57.11111111111112,True,False,True,False,False,False,False,False,False,1,18504,0
325,39,1,1,0,0,3398,8,0,424.75,True,False,True,False,False,False,False,False,False,2,27184,0
327,34,0,1,3,3,1525,24,0,63.54166666666666,True,False,True,False,False,False,False,False,False,1,36600,0
328,31,1,1,0,2,4473,36,0,124.25,True,False,False,False,False,False,True,False,False,2,161028,0
329,28,1,1,0,1,1068,6,0,178.0,True,False,False,False,False,False,True,False,False,1,6408,0
330,75,1,1,0,0,6615,24,1,275.625,False,False,True,False,False,False,False,False,False,0,158760,2
331,30,0,1,1,3,1864,18,0,103.55555555555556,True,False,False,False,True,False,False,False,False,1,33552,0
332,24,0,1,1,1,7408,60,1,123.46666666666668,True,False,True,False,False,False,False,False,False,0,444480,3
333,24,0,1,1,3,11590,48,1,241.45833333333331,False,True,True,False,False,False,False,False,False,3,556320,3
334,23,1,1,0,0,4110,24,0,171.25,False,True,False,False,False,True,False,False,False,2,98640,3
335,44,1,1,0,0,3384,6,0,564.0,False,True,False,False,False,True,False,False,False,2,20304,1
336,23,0,1,0,1,2101,13,0,161.6153846153846,True,False,False,False,False,False,True,False,False,2,27313,3
337,24,0,1,4,0,1275,15,0,85.0,False,True,False,True,False,False,False,False,False,1,19125,3
338,28,1,1,0,0,4169,24,0,173.70833333333334,True,False,False,False,False,True,False,False,False,2,100056,0
339,31,1,1,0,1,1521,10,0,152.1,True,False,False,False,False,True,False,False,False,1,15210,0
340,24,0,1,0,1,5743,24,1,239.29166666666663,False,False,False,False,True,False,False,False,False,0,137832,3
341,26,0,1,0,0,3599,21,0,171.38095238095238,False,True,False,False,False,True,False,False,False,2,75579,0
342,25,1,1,2,1,3213,18,0,178.5,False,True,False,False,False,False,True,False,False,2,57834,0
343,33,1,1,0,1,4439,18,0,246.61111111111111,True,False,False,False,False,False,False,False,False,2,79902,0
344,37,1,1,0,2,3949,10,0,394.9,True,False,True,False,False,False,False,False,False,2,39490,0
345,43,0,1,0,3,1459,15,0,97.26666666666668,True,False,False,False,False,False,True,False,False,1,21885,1
346,23,1,1,0,1,882,13,0,67.84615384615384,True,False,False,False,False,False,True,False,False,1,11466,3
347,23,0,0,2,1,3758,24,0,156.58333333333334,False,True,False,False,False,False,True,False,False,2,90192,3
348,34,1,1,1,3,1743,6,0,290.5,True,False,False,False,False,False,False,False,False,1,10458,0
349,32,1,1,3,1,1136,9,0,126.22222222222224,False,False,False,False,True,False,False,False,False,1,10224,0
350,23,0,1,0,3,1236,9,0,137.33333333333334,False,True,False,True,False,False,False,False,False,1,11124,3
351,29,0,1,0,1,959,9,0,106.55555555555556,True,False,False,False,False,True,False,False,False,1,8631,0
353,28,1,1,0,0,6199,12,1,516.5833333333334,False,True,False,False,False,False,True,False,False,0,74388,0
354,46,1,1,2,3,727,10,0,72.7,False,False,False,False,True,False,False,False,False,1,7270,1
355,23,1,1,0,1,1246,24,0,51.91666666666666,True,False,True,False,False,False,False,False,False,1,29904,3
357,26,1,1,0,3,4463,36,0,123.97222222222224,True,False,False,False,False,False,True,False,False,2,160668,0
358,28,1,1,0,3,776,12,0,64.66666666666667,True,False,False,False,False,False,True,False,False,1,9312,0
359,23,0,1,0,0,2406,30,0,80.2,False,True,False,False,False,True,False,False,False,2,72180,3
360,61,1,1,4,1,1239,18,0,68.83333333333333,False,False,False,False,True,False,False,False,False,1,22302,2
361,37,1,1,4,2,3399,12,0,283.25,True,False,False,False,False,False,True,False,False,2,40788,0
362,36,0,1,0,2,2247,12,0,187.25,True,False,True,False,False,False,False,False,False,2,26964,0
363,21,1,1,0,3,1766,6,0,294.3333333333333,False,True,False,False,False,True,False,False,False,1,10596,3
364,25,1,0,0,0,2473,18,0,137.38888888888889,True,False,False,False,False,True,False,False,False,2,44514,0
365,36,1,1,0,3,1542,12,0,128.5,True,False,False,False,False,False,False,False,False,1,18504,0
366,27,1,1,0,3,3850,18,0,213.88888888888889,True,False,True,False,False,False,False,False,False,2,69300,0
367,22,0,1,0,0,3650,18,0,202.77777777777777,False,True,False,False,False,True,False,False,False,2,65700,3
368,42,1,1,0,0,3446,36,0,95.72222222222224,True,False,False,False,False,True,False,False,False,2,124056,1
369,40,0,1,0,1,3001,18,0,166.72222222222223,False,True,False,False,False,True,False,False,False,2,54018,1
371,33,1,1,0,3,6070,18,1,337.22222222222223,True,False,False,False,False,False,True,False,False,0,109260,0
372,23,0,1,0,3,2146,10,0,214.6,False,True,False,False,False,True,False,False,False,2,21460,3
374,60,0,1,1,1,14782,60,1,246.36666666666667,False,False,False,False,False,False,False,False,True,3,886920,2
375,37,0,1,0,0,7685,48,1,160.10416666666666,False,True,False,False,False,False,False,False,False,0,368880,0
376,34,1,1,0,3,2320,18,0,128.88888888888889,True,False,False,False,False,False,True,False,False,2,41760,0
378,57,1,1,0,1,14318,36,1,397.72222222222223,False,False,True,False,False,False,False,False,False,3,515448,1
379,52,0,1,1,3,362,6,0,60.333333333333336,True,False,True,False,False,False,False,False,False,1,2172,1
380,39,1,1,4,0,2212,20,0,110.6,True,False,False,False,False,True,False,False,False,2,44240,0
381,38,0,1,0,1,12976,18,1,720.8888888888889,False,False,True,False,False,False,False,False,False,3,233568,0
383,26,1,1,0,2,1330,12,0,110.83333333333331,True,False,True,False,False,False,False,False,False,1,15960,0
384,26,1,1,1,3,4272,30,0,142.4,True,False,False,False,False,False,False,False,False,2,128160,0
385,25,0,1,0,3,2238,18,0,124.33333333333331,True,False,False,False,False,False,True,False,False,2,40284,0
387,40,1,1,0,1,7374,18,1,409.6666666666667,True,False,False,False,False,True,False,False,False,0,132732,1
388,27,1,1,2,1,2326,15,0,155.06666666666666,True,False,False,False,False,False,False,False,False,2,34890,0
389,27,0,1,0,3,1449,9,0,161.0,True,False,False,False,False,False,False,False,False,1,13041,0
390,30,1,1,0,3,1820,18,0,101.11111111111111,True,False,True,False,False,False,False,False,False,1,32760,0
391,19,0,1,3,1,983,12,0,81.91666666666667,False,True,False,False,False,True,False,False,False,1,11796,3
392,39,1,1,0,0,3249,36,0,90.25,False,False,True,False,False,False,False,False,False,2,116964,0
393,31,0,1,0,0,1957,6,0,326.1666666666667,True,False,False,False,False,False,True,False,False,1,11742,0
394,31,1,1,0,3,2406,9,0,267.3333333333333,True,False,False,False,False,True,False,False,False,2,21654,0
395,32,1,1,1,1,11760,39,1,301.53846153846155,False,True,False,False,True,False,False,False,False,3,458640,0
396,55,0,1,0,0,2578,12,0,214.83333333333331,False,False,False,False,False,True,False,False,False,2,30936,1
397,46,1,1,0,0,2348,36,0,65.22222222222223,True,False,False,False,False,True,False,False,False,2,84528,1
398,46,1,1,0,1,1223,12,0,101.91666666666669,False,True,True,False,False,False,False,False,False,1,14676,1
399,43,0,1,3,3,1516,24,0,63.16666666666666,True,False,False,False,False,False,True,False,False,1,36384,1
400,39,1,1,0,3,1473,18,0,81.83333333333333,True,False,False,False,False,False,True,False,False,1,26514,0
401,28,1,1,4,1,1887,18,0,104.83333333333331,True,False,False,False,False,False,False,False,False,1,33966,0
402,27,1,1,0,3,8648,24,1,360.3333333333333,True,False,False,False,False,False,False,False,False,0,207552,0
403,27,1,1,0,3,802,14,0,57.285714285714285,True,False,True,False,False,False,False,False,False,1,11228,0
404,43,1,1,4,1,2899,18,0,161.05555555555554,True,False,True,False,False,False,False,False,False,2,52182,1
405,22,1,1,0,1,2039,24,0,84.95833333333333,True,False,False,False,False,False,True,False,False,2,48936,3
407,27,1,1,0,0,1053,15,0,70.2,True,False,False,False,False,False,True,False,False,1,15795,0
408,26,1,1,2,3,3235,24,0,134.79166666666666,True,False,False,False,False,False,True,False,False,2,77640,0
409,28,1,1,2,2,939,12,0,78.25,True,False,True,False,False,False,False,False,False,1,11268,0
410,20,0,1,0,1,1967,24,0,81.95833333333333,True,False,False,False,False,False,True,False,False,1,47208,3
411,35,1,1,0,3,7253,33,1,219.7878787878788,True,False,True,False,False,False,False,False,False,0,239349,0
412,42,1,1,0,3,2292,12,0,191.0,True,False,False,False,False,False,False,False,False,2,27504,1
413,40,1,1,2,3,1597,10,0,159.7,False,True,True,False,False,False,False,False,False,1,15970,1
414,35,0,1,4,0,1381,24,0,57.54166666666666,True,False,True,False,False,False,False,False,False,1,33144,0
415,35,1,1,0,3,5842,36,1,162.27777777777777,True,False,True,False,False,False,False,False,False,0,210312,0
416,33,1,1,0,0,2579,12,0,214.91666666666663,True,False,True,False,False,False,False,False,False,2,30948,0
417,23,0,1,4,0,8471,18,1,470.6111111111111,False,True,False,False,True,False,False,False,False,0,152478,3
418,31,0,1,2,3,2782,21,0,132.47619047619048,True,False,True,False,False,False,False,False,False,2,58422,0
419,33,0,1,4,1,1042,18,0,57.888888888888886,True,False,True,False,False,False,False,False,False,1,18756,0
420,20,0,1,3,3,3186,15,0,212.4,False,True,True,False,False,False,False,False,False,2,47790,3
421,30,1,1,4,1,2028,12,0,169.0,True,False,True,False,False,False,False,False,False,2,24336,0
422,47,1,1,0,1,958,12,0,79.83333333333333,True,False,True,False,False,False,False,False,False,1,11496,1
423,34,1,1,1,3,1591,21,0,75.76190476190476,True,False,False,False,False,True,False,False,False,1,33411,0
424,25,0,1,4,1,2762,12,0,230.16666666666663,True,False,False,False,False,True,False,False,False,2,33144,0
425,21,1,1,0,1,2779,18,0,154.38888888888889,False,True,True,False,False,False,False,False,False,2,50022,3
426,29,1,1,0,3,2743,28,0,97.96428571428572,True,False,False,False,False,False,True,False,False,2,76804,0
427,46,1,1,3,3,1149,18,0,63.833333333333336,True,False,False,False,False,False,True,False,False,1,20682,1
428,20,1,1,0,3,1313,9,0,145.88888888888889,True,False,False,False,False,True,False,False,False,1,11817,3
429,55,0,0,0,0,1190,18,0,66.11111111111111,False,False,False,False,False,False,False,True,False,1,21420,1
430,74,1,1,0,3,3448,5,0,689.6,True,False,False,False,False,False,False,False,False,2,17240,2
431,29,1,1,0,1,11328,24,1,472.0,True,False,False,False,False,False,False,False,True,3,271872,0
432,36,1,1,0,0,1872,6,0,312.0,False,False,False,False,False,True,False,False,False,1,11232,0
433,33,1,1,0,3,2058,24,0,85.75,True,False,False,False,False,False,False,True,False,2,49392,0
434,25,1,1,0,0,2136,9,0,237.33333333333331,True,False,False,False,False,True,False,False,False,2,19224,0
435,25,1,1,4,1,1484,12,0,123.66666666666669,True,False,False,False,False,False,True,False,False,1,17808,0
436,23,1,1,2,3,660,6,0,110.0,False,True,False,False,False,False,False,True,False,1,3960,3
437,37,0,1,3,3,1287,24,0,53.625,True,False,True,False,False,False,False,False,False,1,30888,0
438,65,1,0,0,0,3394,42,0,80.80952380952381,True,False,False,False,False,False,False,True,False,2,142548,2
439,26,0,0,0,2,609,12,0,50.75,True,False,False,False,False,False,False,False,False,1,7308,0
440,39,1,1,0,3,1884,12,0,157.0,True,False,True,False,False,False,False,False,False,1,22608,0
441,30,0,1,0,0,1620,12,0,135.0,True,False,False,False,False,True,False,False,False,1,19440,0
442,29,1,1,0,1,2629,20,0,131.45,True,False,False,False,False,False,False,False,True,2,52580,0
443,41,1,1,0,3,719,12,0,59.91666666666666,True,False,False,False,True,False,False,False,False,1,8628,1
444,30,0,1,0,1,5096,48,1,106.16666666666669,True,False,False,False,False,True,False,False,False,0,244608,0
446,34,0,1,0,0,1842,36,0,51.16666666666666,True,False,True,False,False,False,False,False,False,1,66312,0
447,35,1,1,0,1,2576,7,0,368.0,True,False,False,False,False,False,True,False,False,2,18032,0
448,55,0,1,4,2,1424,12,0,118.66666666666669,True,False,False,False,False,True,False,False,False,1,17088,1
449,61,1,1,3,1,1512,15,0,100.8,True,False,False,False,False,False,False,True,False,1,22680,2
451,29,0,1,0,3,518,6,0,86.33333333333333,True,False,False,False,False,False,True,False,False,1,3108,0
452,34,1,1,0,3,2759,12,0,229.91666666666663,True,False,False,False,False,True,False,False,False,2,33108,0
453,35,1,1,0,3,2670,24,0,111.25,True,False,True,False,False,False,False,False,False,2,64080,0
454,31,1,1,0,0,4817,24,0,200.70833333333331,True,False,True,False,False,False,False,False,False,2,115608,0
455,29,0,1,0,3,2679,24,0,111.625,True,False,True,False,False,False,False,False,False,2,64296,0
456,36,1,1,0,0,3905,11,0,355.0,False,True,True,False,False,False,False,False,False,2,42955,0
457,35,1,1,0,0,3386,12,0,282.1666666666667,False,False,True,False,False,False,False,False,False,2,40632,0
458,27,0,1,0,0,343,6,0,57.16666666666666,True,False,False,True,False,False,False,False,False,1,2058,0
459,32,1,1,0,3,4594,18,0,255.22222222222223,True,False,False,False,False,False,True,False,False,2,82692,0
460,37,1,1,0,0,3620,36,0,100.55555555555556,True,False,False,False,False,True,False,False,False,2,130320,0
461,36,1,1,0,0,1721,15,0,114.73333333333332,True,False,True,False,False,False,False,False,False,1,25815,0
462,34,0,1,0,1,3017,12,0,251.41666666666663,False,True,False,False,False,True,False,False,False,2,36204,0
463,38,1,1,4,1,754,12,0,62.833333333333336,True,False,False,False,True,False,False,False,False,1,9048,0
464,34,1,1,0,3,1950,18,0,108.33333333333331,True,False,False,False,False,False,False,False,False,1,35100,0
465,63,1,1,0,0,2924,24,0,121.83333333333331,True,False,True,False,False,False,False,False,False,2,70176,2
466,29,0,1,0,0,1659,24,0,69.125,False,True,False,False,False,False,True,False,False,1,39816,0
468,26,0,1,0,3,2764,33,0,83.75757575757575,True,False,False,False,False,False,False,False,False,2,91212,0
469,35,1,1,0,3,4679,24,0,194.95833333333331,True,False,True,False,False,False,False,False,False,2,112296,0
470,22,1,1,1,1,3092,24,0,128.83333333333334,False,True,False,False,False,False,True,False,False,2,74208,3
471,23,0,1,0,0,448,6,0,74.66666666666667,True,False,False,False,True,False,False,False,False,1,2688,3
472,28,1,1,0,0,654,9,0,72.66666666666667,True,False,True,False,False,False,False,False,False,1,5886,0
474,33,1,1,0,1,1245,18,0,69.16666666666667,True,False,False,False,False,False,True,False,False,1,22410,0
475,26,0,1,0,0,3114,18,0,173.0,False,True,False,False,False,True,False,False,False,2,56052,0
476,24,1,1,2,3,2569,39,0,65.87179487179488,True,False,True,False,False,False,False,False,False,2,100191,3
477,25,1,1,0,2,5152,24,1,214.66666666666663,True,False,False,False,False,False,True,False,False,0,123648,0
478,39,1,1,1,1,1037,12,0,86.41666666666667,True,False,False,False,False,False,False,False,False,1,12444,0
479,44,1,1,0,0,1478,15,0,98.53333333333332,True,False,False,False,False,True,False,False,False,1,22170,1
480,23,0,1,0,1,3573,12,0,297.75,True,False,False,False,False,False,True,False,False,2,42876,3
481,26,1,1,0,1,1201,24,0,50.04166666666666,True,False,True,False,False,False,False,False,False,1,28824,0
482,57,0,1,3,0,3622,30,0,120.73333333333332,False,True,False,False,False,True,False,False,False,2,108660,1
483,30,0,1,3,3,960,15,0,64.0,True,False,False,False,False,True,False,False,False,1,14400,0
484,44,1,1,2,3,1163,12,0,96.91666666666669,True,False,True,False,False,False,False,False,False,1,13956,1
485,47,1,1,0,1,1209,6,0,201.5,True,False,True,False,False,False,False,False,False,1,7254,1
486,52,1,1,0,3,3077,12,0,256.4166666666667,True,False,False,False,False,False,True,False,False,2,36924,1
487,62,0,1,0,3,3757,24,0,156.54166666666666,False,False,True,False,False,False,False,False,False,2,90168,2
488,35,1,1,1,3,1418,10,0,141.8,False,True,True,False,False,False,False,False,False,1,14180,0
489,26,1,1,0,3,3518,6,0,586.3333333333334,False,True,True,False,False,False,False,False,False,2,21108,0
490,26,1,1,0,3,1934,12,0,161.16666666666666,True,False,False,False,False,False,True,False,False,1,23208,0
491,42,0,1,0,1,8318,27,1,308.0740740740741,False,False,False,False,False,False,False,False,False,0,224586,1
492,27,0,1,1,3,1237,6,0,206.16666666666663,True,False,False,False,False,False,True,False,False,1,7422,0
493,38,1,1,4,1,368,6,0,61.333333333333336,True,False,False,False,False,False,True,False,False,1,2208,0
494,39,1,1,0,0,2122,12,0,176.83333333333334,False,True,True,False,False,False,False,False,False,2,25464,0
495,20,1,1,4,0,2996,24,0,124.83333333333331,True,False,False,False,False,True,False,False,False,2,71904,3
496,29,1,1,1,1,9034,36,1,250.94444444444449,False,True,False,False,False,True,False,False,False,0,325224,0
497,40,1,1,0,3,1585,24,0,66.04166666666667,True,False,False,False,False,True,False,False,False,1,38040,1
498,32,1,1,0,1,1301,18,0,72.27777777777777,True,False,False,False,False,False,True,False,False,1,23418,0
499,28,1,1,1,2,1323,6,0,220.5,True,False,True,False,False,False,False,False,False,1,7938,0
500,27,0,1,0,0,3123,24,0,130.125,True,False,True,False,False,False,False,False,False,2,74952,0
501,42,1,1,0,0,5493,36,1,152.58333333333334,False,False,True,False,False,False,False,False,False,0,197748,1
502,49,1,1,1,2,1126,9,0,125.11111111111111,True,False,False,False,False,False,True,False,False,1,10134,1
503,38,1,1,1,1,1216,24,0,50.66666666666666,True,False,False,False,False,False,True,False,False,1,29184,0
504,24,0,1,0,0,1207,24,0,50.29166666666666,False,True,True,False,False,False,False,False,False,1,28968,3
506,36,1,1,2,2,2360,15,0,157.33333333333334,True,False,True,False,False,False,False,False,False,2,35400,0
507,34,1,1,1,1,6850,15,1,456.6666666666667,True,False,True,False,False,False,False,False,False,0,102750,0
508,28,1,1,0,3,1413,24,0,58.875,True,False,False,False,False,False,True,False,False,1,33912,0
509,45,1,1,1,3,8588,39,1,220.2051282051282,True,False,True,False,False,False,False,False,False,0,334932,1
510,26,1,1,0,0,759,12,0,63.25,True,False,True,False,False,False,False,False,False,1,9108,0
511,32,1,1,0,3,4686,36,0,130.16666666666666,False,False,True,False,False,False,False,False,False,2,168696,0
512,26,1,1,0,2,2687,15,0,179.13333333333333,False,True,False,False,False,False,False,False,False,2,40305,0
513,20,1,1,0,1,585,12,0,48.75,False,True,False,False,False,False,True,False,False,1,7020,3
515,37,0,1,0,0,609,6,0,101.5,True,False,True,False,False,False,False,False,False,1,3654,0
516,40,1,1,0,0,1361,6,0,226.83333333333331,True,False,True,False,False,False,False,False,False,1,8166,1
517,23,0,1,0,3,7127,36,1,197.97222222222223,False,True,False,False,False,True,False,False,False,0,256572,3
518,43,1,1,1,0,1203,6,0,200.5,True,False,True,False,False,False,False,False,False,1,7218,1
520,44,1,1,0,3,5507,24,1,229.45833333333331,False,False,False,False,False,False,False,True,False,0,132168,1
521,24,0,1,0,0,3190,18,0,177.22222222222223,True,False,False,False,False,False,True,False,False,2,57420,3
522,53,1,1,0,0,7119,48,1,148.3125,False,False,False,False,False,True,False,False,False,0,341712,1
523,23,0,1,1,3,3488,24,0,145.33333333333334,True,False,True,False,False,False,False,False,False,2,83712,3
524,26,0,1,0,1,1113,18,0,61.833333333333336,True,False,False,False,False,False,True,False,False,1,20034,0
525,30,1,1,0,1,7966,26,1,306.38461538461536,True,False,True,False,False,False,False,False,False,0,207116,0
526,31,0,1,1,3,1532,15,0,102.13333333333334,True,False,False,False,True,False,False,False,False,1,22980,0
527,42,1,1,0,3,1503,4,0,375.75,True,False,False,False,False,False,True,False,False,1,6012,1
528,31,1,1,0,0,2302,36,0,63.94444444444444,False,True,False,False,False,False,True,False,False,2,82872,0
529,41,1,1,0,0,662,6,0,110.33333333333331,True,False,True,False,False,False,False,False,False,1,3972,1
530,32,1,1,0,1,2273,36,0,63.138888888888886,True,False,False,False,True,False,False,False,False,2,81828,0
531,28,0,1,1,1,2631,15,0,175.4,False,True,True,False,False,False,False,False,False,2,39465,0
532,41,1,1,0,3,1503,12,0,125.25,False,True,True,False,False,False,False,False,False,1,18036,1
533,26,1,1,1,3,1311,24,0,54.625,True,False,False,False,False,False,True,False,False,1,31464,0
535,33,1,1,0,2,2319,21,0,110.42857142857144,False,True,False,False,True,False,False,False,False,2,48699,0
536,75,0,1,4,0,1374,6,0,229.0,True,False,True,False,False,False,False,False,False,1,8244,2
537,37,0,1,0,1,3612,18,0,200.66666666666663,True,False,False,False,False,True,False,False,False,2,65016,0
538,42,1,1,0,0,7763,48,1,161.72916666666666,False,False,True,False,False,False,False,False,False,0,372624,1
539,45,0,1,0,2,3049,18,0,169.38888888888889,True,False,False,False,False,True,False,False,False,2,54882,1
540,23,1,1,0,1,1534,12,0,127.83333333333331,False,True,False,False,False,False,True,False,False,1,18408,3
541,60,1,1,0,3,2032,24,0,84.66666666666667,False,False,True,False,False,False,False,False,False,2,48768,2
542,31,1,1,4,0,6350,30,1,211.66666666666663,True,False,False,False,False,True,False,False,False,0,190500,0
543,34,1,1,0,2,2864,18,0,159.11111111111111,True,False,False,False,False,True,False,False,False,2,51552,0
544,61,1,1,0,3,1255,12,0,104.58333333333331,True,False,True,False,False,False,False,False,False,1,15060,2
545,43,1,1,0,0,1333,24,0,55.54166666666666,False,False,True,False,False,False,False,False,False,1,31992,1
546,37,0,1,0,3,2022,24,0,84.25,True,False,True,False,False,False,False,False,False,2,48528,0
547,32,1,1,0,3,1552,24,0,64.66666666666667,True,False,False,False,False,False,True,False,False,1,37248,0
548,24,0,1,0,0,626,12,0,52.16666666666666,True,False,False,False,False,False,True,False,False,1,7512,3
551,45,1,1,2,3,1750,6,0,291.6666666666667,True,False,False,False,False,False,True,False,False,1,10500,1
552,34,1,1,0,0,6999,48,1,145.8125,True,False,False,False,False,False,True,False,False,0,335952,0
553,27,1,1,1,1,1995,12,0,166.25,True,False,True,False,False,False,False,False,False,1,23940,0
554,67,0,1,0,1,1199,9,0,133.22222222222223,True,False,False,False,True,False,False,False,False,1,10791,2
555,22,1,1,0,1,1331,12,0,110.91666666666669,True,False,False,False,False,False,True,False,False,1,15972,3
556,28,0,1,1,1,2278,18,0,126.55555555555556,True,False,True,False,False,False,False,False,False,2,41004,0
558,27,1,1,0,0,3552,24,0,148.0,True,False,False,False,False,True,False,False,False,2,85248,0
559,31,1,1,0,1,1928,18,0,107.11111111111111,True,False,False,False,False,True,False,False,False,1,34704,0
560,49,1,1,4,0,2964,24,0,123.5,False,False,True,False,False,False,False,False,False,2,71136,1
561,24,1,1,0,0,1546,24,0,64.41666666666667,False,True,False,False,False,False,True,False,False,1,37104,3
562,29,0,1,0,2,683,6,0,113.83333333333331,True,False,False,False,False,False,True,False,False,1,4098,0
563,37,1,1,4,1,12389,36,1,344.1388888888889,False,False,True,False,False,False,False,False,False,3,446004,0
564,37,1,1,4,1,4712,24,0,196.33333333333331,True,False,False,False,False,False,False,False,False,2,113088,0
565,23,0,1,1,1,1553,24,0,64.70833333333333,False,True,False,False,False,False,True,False,False,1,37272,3
566,36,1,1,0,0,1372,12,0,114.33333333333331,True,False,True,False,False,False,False,False,False,1,16464,0
567,34,1,1,3,3,2578,24,0,107.41666666666669,True,False,False,False,False,False,True,False,False,2,61872,0
568,41,1,1,4,1,3979,48,0,82.89583333333333,True,False,False,False,False,False,True,False,False,2,190992,1
569,31,0,1,0,0,6758,48,1,140.79166666666666,True,False,False,False,False,False,True,False,False,0,324384,0
570,23,0,1,0,0,3234,24,0,134.75,False,True,False,False,False,True,False,False,False,2,77616,3
571,38,1,1,0,3,5954,30,1,198.46666666666667,True,False,False,False,False,False,True,False,False,0,178620,0
573,22,0,1,0,0,806,15,0,53.73333333333333,True,False,False,False,False,False,False,False,False,1,12090,3
574,27,1,1,0,1,1082,9,0,120.22222222222224,True,False,False,False,False,False,True,False,False,1,9738,0
575,24,0,1,0,3,2788,15,0,185.86666666666667,True,False,False,False,False,True,False,False,False,2,41820,3
576,27,0,1,0,1,2930,12,0,244.16666666666663,True,False,False,False,False,False,True,False,False,2,35160,0
578,27,1,1,0,1,2820,36,0,78.33333333333333,True,False,True,False,False,False,False,False,False,2,101520,0
579,27,1,1,0,3,937,24,0,39.04166666666666,True,False,False,False,True,False,False,False,False,1,22488,0
580,30,1,1,0,1,1056,18,0,58.66666666666666,True,False,True,False,False,False,False,False,False,1,19008,0
581,49,1,1,0,1,3124,12,0,260.3333333333333,True,False,True,False,False,False,False,False,False,2,37488,1
582,26,0,1,0,3,1388,9,0,154.22222222222223,False,True,False,False,False,True,False,False,False,1,12492,0
583,33,1,1,0,1,2384,36,0,66.22222222222223,False,True,False,False,False,False,False,True,False,2,85824,0
585,20,0,1,0,0,2039,18,0,113.27777777777776,False,True,False,False,False,True,False,False,False,2,36702,3
586,36,1,1,0,0,2799,9,0,311.0,False,True,True,False,False,False,False,False,False,2,25191,0
587,21,1,1,0,0,1289,12,0,107.41666666666669,True,False,False,False,False,True,False,False,False,1,15468,3
588,47,1,1,0,0,1217,18,0,67.61111111111111,True,False,False,True,False,False,False,False,False,1,21906,1
589,60,1,1,0,0,2246,12,0,187.16666666666663,True,False,False,False,False,True,False,False,False,2,26952,2
590,58,0,1,0,0,385,12,0,32.083333333333336,True,False,False,False,False,False,True,False,False,1,4620,1
591,42,0,1,4,1,1965,24,0,81.875,False,True,True,False,False,False,False,False,False,1,47160,1
592,36,0,1,3,3,1572,21,0,74.85714285714286,True,False,False,False,False,False,False,False,False,1,33012,0
